id,phone_id,counterparty_number,call_time,duration_seconds,data_source
CR001011,PH000181,6354885105,2024-11-25T21:29:29Z,1215,SYNTHETIC
CR001012,PH000178,8809755527,2025-03-09T09:57:30Z,323,SYNTHETIC
CR001013,PH000240,9881533547,2024-10-24T22:54:24Z,91,SYNTHETIC
CR001014,PH000159,6156863161,2026-01-08T05:54:50Z,1125,SYNTHETIC
CR001015,PH000117,9166779843,2024-04-18T00:52:47Z,1237,SYNTHETIC
CR001016,PH000152,9315958324,2026-01-31T08:51:16Z,1472,SYNTHETIC
CR001017,PH000061,7107753491,2025-03-01T21:20:16Z,786,SYNTHETIC
CR001018,PH000224,7221163768,2024-03-07T02:13:04Z,565,SYNTHETIC
CR001019,PH000022,6690070693,2026-02-03T14:35:17Z,1379,SYNTHETIC
CR001020,PH000211,7610228601,2024-08-31T01:58:01Z,590,SYNTHETIC
CR001021,PH000023,9894133887,2024-09-03T11:14:31Z,544,SYNTHETIC
CR001022,PH000139,6598549808,2024-06-28T17:19:22Z,1663,SYNTHETIC
CR001023,PH000204,9014280388,2025-10-20T23:26:41Z,435,SYNTHETIC
CR001024,PH000308,6687323011,2026-05-19T23:19:24Z,1470,SYNTHETIC
CR001025,PH000109,9532893694,2026-04-08T08:08:53Z,1250,SYNTHETIC
CR001026,PH000195,8710550243,2024-09-02T18:25:54Z,1677,SYNTHETIC
CR001027,PH000040,9708596425,2025-05-25T14:17:48Z,1148,SYNTHETIC
CR001028,PH000181,7060782485,2026-07-12T07:31:35Z,1455,SYNTHETIC
CR001029,PH000176,7540931288,2024-12-02T07:06:19Z,253,SYNTHETIC
CR001030,PH000138,9906286630,2026-07-20T23:51:27Z,23,SYNTHETIC
CR001031,PH000007,7577715535,2026-05-13T18:14:10Z,1323,SYNTHETIC
CR001032,PH000170,9648814956,2024-07-14T16:48:53Z,1194,SYNTHETIC
CR001033,PH000426,6190003790,2024-05-30T09:49:38Z,1580,SYNTHETIC
CR001034,PH000306,8486748501,2025-09-22T13:15:35Z,596,SYNTHETIC
CR001035,PH000286,8603370805,2025-07-14T01:01:20Z,1164,SYNTHETIC
CR001036,PH000152,7623400975,2026-07-30T06:48:03Z,271,SYNTHETIC
CR001037,PH000352,9315958324,2025-09-12T20:14:20Z,769,SYNTHETIC
CR001038,PH000339,9270044855,2024-09-06T10:52:44Z,812,SYNTHETIC
CR001039,PH000351,7178609047,2025-06-23T02:51:52Z,677,SYNTHETIC
CR001040,PH000090,6127372330,2024-10-04T15:22:50Z,322,SYNTHETIC
CR001041,PH000152,8608283898,2024-08-27T19:53:03Z,1041,SYNTHETIC
CR001042,PH000160,6156863161,2025-07-24T14:32:45Z,1399,SYNTHETIC
CR001043,PH000073,8084743914,2025-06-23T08:25:42Z,682,SYNTHETIC
CR001044,PH000158,9315958324,2024-05-19T03:18:55Z,186,SYNTHETIC
CR001045,PH000216,7822843406,2025-04-10T05:18:37Z,955,SYNTHETIC
CR001046,PH000026,9130664090,2025-12-02T01:12:25Z,977,SYNTHETIC
CR001047,PH000213,9010429610,2026-01-17T21:00:27Z,1652,SYNTHETIC
CR001048,PH000029,7809804539,2024-05-11T08:20:01Z,262,SYNTHETIC
CR001049,PH000345,8486748501,2025-02-04T21:42:58Z,447,SYNTHETIC
CR001050,PH000183,6358973718,2026-08-19T01:13:29Z,1599,SYNTHETIC
CR001051,PH000057,8013720592,2025-09-21T19:07:02Z,700,SYNTHETIC
CR001052,PH000212,9906286630,2026-04-16T02:28:31Z,1220,SYNTHETIC
CR001053,PH000333,8612759480,2025-05-09T14:38:46Z,1510,SYNTHETIC
CR001054,PH000057,6197550468,2025-12-24T12:15:46Z,424,SYNTHETIC
CR001055,PH000184,9335770429,2025-09-26T05:57:35Z,1520,SYNTHETIC
CR001056,PH000314,7984464077,2025-09-24T21:15:21Z,670,SYNTHETIC
CR001057,PH000244,7804141328,2026-05-07T20:20:10Z,1395,SYNTHETIC
CR001058,PH000355,9884167411,2026-01-05T04:01:48Z,952,SYNTHETIC
CR001059,PH000034,7482196961,2024-05-09T10:42:04Z,1252,SYNTHETIC
CR001060,PH000218,7918035040,2024-11-14T06:23:01Z,1684,SYNTHETIC
CR001061,PH000007,6623573170,2026-01-03T17:38:48Z,997,SYNTHETIC
CR001062,PH000220,6835630773,2025-08-08T22:57:27Z,1613,SYNTHETIC
CR001063,PH000203,8053223350,2024-01-01T00:25:21Z,1751,SYNTHETIC
CR001064,PH000019,7658855498,2025-06-23T22:02:56Z,1580,SYNTHETIC
CR001065,PH000274,7972068975,2025-02-07T04:46:27Z,271,SYNTHETIC
CR001066,PH000194,9517402494,2024-05-21T00:46:29Z,1312,SYNTHETIC
CR001067,PH000302,8005338894,2024-07-16T11:21:00Z,372,SYNTHETIC
CR001068,PH000139,8857245991,2026-03-21T07:21:48Z,51,SYNTHETIC
CR001069,PH000180,8756732853,2024-10-14T08:21:25Z,484,SYNTHETIC
CR001070,PH000349,6687323011,2025-04-03T18:47:16Z,1438,SYNTHETIC
CR001071,PH000119,7258965734,2025-05-09T07:59:05Z,1056,SYNTHETIC
CR001072,PH000088,6879068868,2026-03-01T08:05:51Z,975,SYNTHETIC
CR001073,PH000179,8190723856,2025-12-23T03:59:47Z,1671,SYNTHETIC
CR001074,PH000212,9070930033,2025-01-01T07:29:31Z,1673,SYNTHETIC
CR001075,PH000124,9492921572,2026-02-22T11:04:22Z,66,SYNTHETIC
CR001076,PH000202,8796899615,2026-03-28T07:36:31Z,1699,SYNTHETIC
CR001077,PH000067,9884167411,2026-02-13T14:49:43Z,1072,SYNTHETIC
CR001078,PH000151,7011053686,2025-12-28T13:50:40Z,1588,SYNTHETIC
CR001079,PH000155,9089060939,2024-12-16T07:50:38Z,941,SYNTHETIC
CR001080,PH000010,7797838768,2025-05-29T21:03:10Z,61,SYNTHETIC
CR001081,PH000213,7132365991,2026-04-03T03:56:34Z,152,SYNTHETIC
CR001082,PH000048,7914577741,2025-09-30T03:53:24Z,62,SYNTHETIC
CR001083,PH000220,8873352156,2025-11-07T05:38:54Z,670,SYNTHETIC
CR001084,PH000083,8084743914,2026-07-05T09:57:26Z,405,SYNTHETIC
CR001085,PH000366,8644261243,2026-03-20T13:24:39Z,1674,SYNTHETIC
CR001086,PH000049,9694731843,2026-07-05T09:34:21Z,1524,SYNTHETIC
CR001087,PH000091,8162074407,2025-09-30T15:35:12Z,371,SYNTHETIC
CR001088,PH000192,9042131370,2024-10-18T07:25:14Z,933,SYNTHETIC
CR001089,PH000150,6647670893,2026-08-29T07:00:11Z,1414,SYNTHETIC
CR001090,PH000039,7611657175,2025-04-16T22:58:17Z,1170,SYNTHETIC
CR001091,PH000124,6612278674,2025-04-06T06:18:38Z,148,SYNTHETIC
CR001092,PH000222,7532008136,2024-02-19T13:15:03Z,1651,SYNTHETIC
CR001093,PH000276,7000350104,2025-09-01T18:05:15Z,1247,SYNTHETIC
CR001094,PH000028,7544769180,2025-03-10T22:53:06Z,173,SYNTHETIC
CR001095,PH000237,9010429610,2025-08-15T06:47:07Z,964,SYNTHETIC
CR001096,PH000143,8886168045,2025-06-12T19:11:30Z,1028,SYNTHETIC
CR001097,PH000067,6338583094,2024-07-03T02:22:23Z,1254,SYNTHETIC
CR001098,PH000139,6869089492,2024-08-18T05:19:08Z,86,SYNTHETIC
CR001099,PH000252,7305789426,2025-03-06T09:09:05Z,1550,SYNTHETIC
CR001100,PH000188,6265117603,2025-11-17T14:36:13Z,1601,SYNTHETIC
CR001101,PH000106,9074715187,2024-06-05T22:43:56Z,1767,SYNTHETIC
CR001102,PH000001,7757911544,2024-04-20T18:40:24Z,649,SYNTHETIC
CR001103,PH000007,7577715535,2025-06-13T21:08:37Z,513,SYNTHETIC
CR001104,PH000433,7804662513,2026-08-18T00:39:04Z,655,SYNTHETIC
CR001105,PH000139,6361253010,2025-03-15T16:55:38Z,187,SYNTHETIC
CR001106,PH000182,8190723856,2026-03-19T19:05:36Z,750,SYNTHETIC
CR001107,PH000126,9442286919,2024-08-26T15:40:00Z,510,SYNTHETIC
CR001108,PH000128,7081388190,2026-07-15T15:49:50Z,1067,SYNTHETIC
CR001109,PH000417,7142034908,2025-01-19T14:12:21Z,347,SYNTHETIC
CR001110,PH000062,6968813353,2024-03-23T01:35:13Z,1528,SYNTHETIC
CR001111,PH000267,6265117603,2024-08-15T15:01:45Z,182,SYNTHETIC
CR001112,PH000234,8660942447,2025-06-29T10:32:11Z,1011,SYNTHETIC
CR001113,PH000143,9303744459,2026-09-06T00:39:10Z,1430,SYNTHETIC
CR001114,PH000234,7221163768,2024-04-29T15:37:50Z,1288,SYNTHETIC
CR001115,PH000196,8284150710,2025-11-01T23:23:11Z,753,SYNTHETIC
CR001116,PH000359,8268648378,2025-07-28T09:41:45Z,966,SYNTHETIC
CR001117,PH000117,6599781863,2025-03-21T17:09:06Z,1720,SYNTHETIC
CR001118,PH000201,8284150710,2025-04-18T09:48:03Z,1002,SYNTHETIC
CR001119,PH000212,7132365991,2026-06-21T03:58:26Z,1568,SYNTHETIC
CR001120,PH000182,9538695120,2024-07-27T08:09:23Z,229,SYNTHETIC
CR001121,PH000118,9839654741,2024-03-22T03:34:29Z,619,SYNTHETIC
CR001122,PH000394,9653943537,2026-04-03T23:45:59Z,1296,SYNTHETIC
CR001123,PH000114,8426957236,2025-07-08T12:13:50Z,1700,SYNTHETIC
CR001124,PH000042,7668675368,2024-07-03T15:08:49Z,480,SYNTHETIC
CR001125,PH000139,6598549808,2024-08-08T09:04:45Z,410,SYNTHETIC
CR001126,PH000055,6190003790,2025-11-01T19:52:38Z,608,SYNTHETIC
CR001127,PH000054,8279402124,2024-07-04T09:09:18Z,646,SYNTHETIC
CR001128,PH000032,9043622500,2026-06-01T20:18:21Z,1064,SYNTHETIC
CR001129,PH000210,6405712160,2026-04-15T11:17:39Z,398,SYNTHETIC
CR001130,PH000031,7897036482,2024-03-23T23:43:58Z,81,SYNTHETIC
CR001131,PH000325,7411865377,2025-02-15T04:46:43Z,736,SYNTHETIC
CR001132,PH000031,8608283898,2025-07-10T15:19:16Z,556,SYNTHETIC
CR001133,PH000188,6022608653,2026-03-01T18:00:57Z,280,SYNTHETIC
CR001134,PH000066,8918890383,2024-12-29T21:47:24Z,675,SYNTHETIC
CR001135,PH000196,8053223350,2024-12-22T20:26:47Z,695,SYNTHETIC
CR001136,PH000142,9130664090,2025-05-03T11:54:29Z,1638,SYNTHETIC
CR001137,PH000050,9608227986,2025-06-21T11:02:50Z,837,SYNTHETIC
CR001138,PH000145,9881533547,2024-07-15T13:11:08Z,266,SYNTHETIC
CR001139,PH000049,7668675368,2026-06-04T21:31:14Z,652,SYNTHETIC
CR001140,PH000267,8691282106,2025-04-27T11:57:41Z,48,SYNTHETIC
CR001141,PH000200,6659111855,2024-03-23T21:19:17Z,895,SYNTHETIC
CR001142,PH000349,6820960918,2026-04-09T11:11:11Z,1026,SYNTHETIC
CR001143,PH000191,7551950947,2025-04-08T03:35:30Z,98,SYNTHETIC
CR001144,PH000174,7255481529,2026-03-15T08:55:32Z,301,SYNTHETIC
CR001145,PH000119,7258965734,2026-08-21T02:12:08Z,410,SYNTHETIC
CR001146,PH000221,7626051407,2025-06-04T01:55:27Z,1259,SYNTHETIC
CR001147,PH000366,8545563411,2026-03-06T16:07:40Z,209,SYNTHETIC
CR001148,PH000037,9237983037,2025-08-15T01:44:01Z,668,SYNTHETIC
CR001149,PH000176,8190723856,2025-07-17T04:51:27Z,182,SYNTHETIC
CR001150,PH000003,6127416934,2025-01-25T13:45:12Z,191,SYNTHETIC
CR001151,PH000111,9648814956,2025-02-19T09:25:44Z,1484,SYNTHETIC
CR001152,PH000058,9429713771,2024-11-28T07:15:58Z,243,SYNTHETIC
CR001153,PH000181,7223464799,2025-03-22T07:07:29Z,257,SYNTHETIC
CR001154,PH000176,9356786959,2024-02-11T18:03:14Z,928,SYNTHETIC
CR001155,PH000323,9184559120,2026-01-16T22:50:20Z,547,SYNTHETIC
CR001156,PH000047,9125637078,2025-10-10T07:12:18Z,924,SYNTHETIC
CR001157,PH000327,7011053686,2024-04-27T02:10:18Z,609,SYNTHETIC
CR001158,PH000226,9876543210,2025-02-23T07:10:41Z,759,SYNTHETIC
CR001159,PH000051,9694731843,2025-01-27T00:28:04Z,295,SYNTHETIC
CR001160,PH000201,9184559120,2025-10-16T18:54:21Z,1528,SYNTHETIC
CR001161,PH000119,7622678036,2026-07-27T23:22:37Z,613,SYNTHETIC
CR001162,PH000135,9906286630,2025-02-04T13:53:52Z,1407,SYNTHETIC
CR001163,PH000308,7427453318,2024-12-02T19:50:26Z,735,SYNTHETIC
CR001164,PH000140,6127372330,2025-04-21T19:55:31Z,195,SYNTHETIC
CR001165,PH000383,7942440879,2025-06-27T22:36:55Z,1320,SYNTHETIC
CR001166,PH000061,6628914936,2025-12-26T09:09:56Z,1247,SYNTHETIC
CR001167,PH000326,9568082909,2024-12-18T05:31:10Z,861,SYNTHETIC
CR001168,PH000139,6598549808,2024-12-02T21:16:39Z,602,SYNTHETIC
CR001169,PH000162,6796307193,2024-01-01T02:31:52Z,689,SYNTHETIC
CR001170,PH000161,7623400975,2025-01-09T01:55:42Z,698,SYNTHETIC
CR001171,PH000010,8266182303,2025-02-05T12:28:43Z,410,SYNTHETIC
CR001172,PH000275,8486748501,2025-02-28T05:57:04Z,612,SYNTHETIC
CR001173,PH000213,6559491558,2024-04-27T17:22:59Z,750,SYNTHETIC
CR001174,PH000092,9811757678,2024-02-04T12:35:27Z,278,SYNTHETIC
CR001175,PH000009,6127416934,2026-01-09T18:44:48Z,1664,SYNTHETIC
CR001176,PH000293,7757911544,2026-08-24T09:32:07Z,578,SYNTHETIC
CR001177,PH000190,6240268494,2024-07-14T03:00:17Z,1656,SYNTHETIC
CR001178,PH000030,9043622500,2025-03-09T11:58:17Z,1636,SYNTHETIC
CR001179,PH000026,7611657175,2024-02-20T03:06:38Z,957,SYNTHETIC
CR001180,PH000146,8271031012,2025-06-04T15:20:49Z,737,SYNTHETIC
CR001181,PH000274,6832914340,2024-11-08T21:53:14Z,419,SYNTHETIC
CR001182,PH000024,7658855498,2024-03-05T04:48:43Z,1542,SYNTHETIC
CR001183,PH000093,7016978989,2025-08-03T14:10:49Z,1301,SYNTHETIC
CR001184,PH000126,7879654298,2024-05-21T14:39:28Z,1443,SYNTHETIC
CR001185,PH000154,6225565384,2025-07-09T00:03:31Z,1382,SYNTHETIC
CR001186,PH000042,6214164480,2026-04-24T08:11:28Z,48,SYNTHETIC
CR001187,PH000282,6127416934,2026-05-12T17:38:43Z,325,SYNTHETIC
CR001188,PH000112,7313062793,2024-02-11T23:04:38Z,1201,SYNTHETIC
CR001189,PH000093,9691205383,2024-05-29T07:47:31Z,1668,SYNTHETIC
CR001190,PH000224,8644261243,2025-11-24T16:17:46Z,1330,SYNTHETIC
CR001191,PH000074,7565379443,2025-03-08T02:40:11Z,1286,SYNTHETIC
CR001192,PH000376,8453016278,2025-04-24T03:39:03Z,1268,SYNTHETIC
CR001193,PH000027,8150795294,2024-02-03T17:46:04Z,643,SYNTHETIC
CR001194,PH000119,6754030198,2026-05-18T16:04:06Z,1746,SYNTHETIC
CR001195,PH000182,9596380172,2024-08-25T05:07:03Z,671,SYNTHETIC
CR001196,PH000280,7990912629,2024-11-13T13:18:30Z,70,SYNTHETIC
CR001197,PH000198,9270044855,2025-12-03T21:46:49Z,456,SYNTHETIC
CR001198,PH000077,7231119018,2025-06-10T13:15:38Z,1375,SYNTHETIC
CR001199,PH000007,8918890383,2024-03-24T14:20:58Z,545,SYNTHETIC
CR001200,PH000153,6796307193,2025-01-27T21:45:18Z,1665,SYNTHETIC
CR001201,PH000216,8944810365,2025-09-03T00:26:01Z,117,SYNTHETIC
CR001202,PH000364,8279853154,2024-08-13T07:30:16Z,162,SYNTHETIC
CR001203,PH000037,9536344864,2026-03-26T12:14:52Z,853,SYNTHETIC
CR001204,PH000098,6643629683,2024-06-03T05:39:09Z,1102,SYNTHETIC
CR001205,PH000427,8279402124,2025-06-21T15:09:18Z,225,SYNTHETIC
CR001206,PH000354,9694731843,2024-08-01T06:20:14Z,217,SYNTHETIC
CR001207,PH000066,7734655270,2024-02-01T21:30:11Z,892,SYNTHETIC
CR001208,PH000076,7288169392,2025-03-24T18:23:37Z,729,SYNTHETIC
CR001209,PH000128,8264526628,2024-10-06T06:35:37Z,306,SYNTHETIC
CR001210,PH000157,7314076479,2026-05-04T12:53:27Z,750,SYNTHETIC
CR001211,PH000038,7611657175,2025-12-15T13:32:33Z,1781,SYNTHETIC
CR001212,PH000143,7011053686,2025-03-02T02:05:37Z,1798,SYNTHETIC
CR001213,PH000433,7305789426,2024-05-14T03:23:41Z,1344,SYNTHETIC
CR001214,PH000315,8161743180,2025-09-17T19:57:49Z,343,SYNTHETIC
CR001215,PH000225,9036959815,2025-04-22T07:33:29Z,238,SYNTHETIC
CR001216,PH000176,6022608653,2025-06-29T15:23:17Z,534,SYNTHETIC
CR001217,PH000196,9560012221,2025-07-02T09:42:27Z,202,SYNTHETIC
CR001218,PH000315,7576352153,2024-04-12T17:18:15Z,1507,SYNTHETIC
CR001219,PH000008,6696806784,2026-08-21T03:13:03Z,1326,SYNTHETIC
CR001220,PH000045,6190003790,2026-01-20T02:31:59Z,623,SYNTHETIC
CR001221,PH000030,6929052685,2024-07-15T20:35:16Z,145,SYNTHETIC
CR001222,PH000057,9880201084,2025-04-29T08:36:32Z,634,SYNTHETIC
CR001223,PH000250,7011053686,2025-03-23T10:23:23Z,552,SYNTHETIC
CR001224,PH000091,6599781863,2024-07-31T01:12:32Z,745,SYNTHETIC
CR001225,PH000158,8435478441,2025-08-12T06:20:58Z,1399,SYNTHETIC
CR001226,PH000163,8551248250,2025-10-13T08:12:40Z,1593,SYNTHETIC
CR001227,PH000201,7080948287,2025-12-05T10:11:37Z,1423,SYNTHETIC
CR001228,PH000241,8053366265,2026-01-30T15:21:49Z,224,SYNTHETIC
CR001229,PH000417,8000984012,2025-10-31T16:18:29Z,1343,SYNTHETIC
CR001230,PH000361,7242671685,2025-11-29T14:26:57Z,1673,SYNTHETIC
CR001231,PH000066,8794911927,2024-11-21T05:29:16Z,683,SYNTHETIC
CR001232,PH000332,9478964030,2026-06-05T05:14:55Z,902,SYNTHETIC
CR001233,PH000340,7910532547,2024-05-13T08:26:50Z,398,SYNTHETIC
CR001234,PH000057,7734655270,2026-03-23T05:38:40Z,102,SYNTHETIC
CR001235,PH000190,8809755527,2024-08-07T20:23:22Z,886,SYNTHETIC
CR001236,PH000179,9980383593,2025-07-25T05:58:28Z,903,SYNTHETIC
CR001237,PH000220,6568330958,2026-03-24T16:48:33Z,113,SYNTHETIC
CR001238,PH000265,7280025799,2025-02-15T04:52:47Z,351,SYNTHETIC
CR001239,PH000126,9946560538,2024-09-19T06:45:59Z,227,SYNTHETIC
CR001240,PH000268,8316916918,2024-04-08T05:47:38Z,1590,SYNTHETIC
CR001241,PH000009,9055556822,2024-06-21T16:37:06Z,791,SYNTHETIC
CR001242,PH000253,8016203699,2026-04-15T19:59:41Z,503,SYNTHETIC
CR001243,PH000020,7577715535,2024-12-16T16:22:23Z,270,SYNTHETIC
CR001244,PH000042,7725778837,2024-06-17T04:55:43Z,1285,SYNTHETIC
CR001245,PH000237,7822843406,2024-04-15T02:32:17Z,266,SYNTHETIC
CR001246,PH000190,6265117603,2026-03-26T12:18:28Z,1505,SYNTHETIC
CR001247,PH000009,6132790567,2025-09-25T08:31:04Z,548,SYNTHETIC
CR001248,PH000160,7255481529,2025-01-12T03:33:25Z,48,SYNTHETIC
CR001249,PH000405,7388442302,2025-09-29T08:57:54Z,748,SYNTHETIC
CR001250,PH000349,7465035321,2024-03-07T01:52:55Z,1313,SYNTHETIC
CR001251,PH000139,8857245991,2025-04-21T21:48:46Z,1347,SYNTHETIC
CR001252,PH000304,7080948287,2024-03-31T09:43:37Z,696,SYNTHETIC
CR001253,PH000354,8781973182,2026-07-28T12:33:05Z,562,SYNTHETIC
CR001254,PH000026,7897036482,2024-01-27T19:26:36Z,1389,SYNTHETIC
CR001255,PH000138,9294296673,2025-02-24T18:45:52Z,524,SYNTHETIC
CR001256,PH000100,7366362689,2025-05-11T01:12:35Z,1473,SYNTHETIC
CR001257,PH000054,7914577741,2025-12-27T07:33:09Z,875,SYNTHETIC
CR001258,PH000064,8132400725,2026-05-29T22:43:39Z,1353,SYNTHETIC
CR001259,PH000377,9195989654,2025-11-05T05:35:08Z,81,SYNTHETIC
CR001260,PH000078,9571340503,2024-02-04T04:10:19Z,453,SYNTHETIC
CR001261,PH000061,6864772078,2026-01-22T19:38:58Z,1225,SYNTHETIC
CR001262,PH000054,7029480386,2025-04-24T05:59:32Z,387,SYNTHETIC
CR001263,PH000009,9550370881,2025-01-19T13:28:34Z,1343,SYNTHETIC
CR001264,PH000183,6022608653,2025-10-17T09:28:51Z,1684,SYNTHETIC
CR001265,PH000368,7029480386,2024-06-12T06:03:30Z,936,SYNTHETIC
CR001266,PH000333,8266182303,2024-11-09T10:15:00Z,466,SYNTHETIC
CR001267,PH000049,6217485870,2025-10-30T08:16:05Z,528,SYNTHETIC
CR001268,PH000048,9694731843,2026-05-14T07:04:24Z,564,SYNTHETIC
CR001269,PH000166,7379597368,2025-05-19T15:50:58Z,105,SYNTHETIC
CR001270,PH000239,7665941578,2026-04-29T17:23:50Z,186,SYNTHETIC
CR001271,PH000042,7725778837,2024-10-15T01:28:23Z,1445,SYNTHETIC
CR001272,PH000125,9492921572,2026-07-18T05:46:46Z,1208,SYNTHETIC
CR001273,PH000325,6659111855,2026-08-28T19:35:11Z,159,SYNTHETIC
CR001274,PH000088,8685168194,2024-12-07T21:09:43Z,1057,SYNTHETIC
CR001275,PH000406,6405712160,2025-06-25T08:03:12Z,795,SYNTHETIC
CR001276,PH000073,8545563411,2025-10-31T10:50:16Z,1636,SYNTHETIC
CR001277,PH000081,6993175307,2024-08-06T04:10:13Z,366,SYNTHETIC
CR001278,PH000174,7623400975,2024-04-05T06:21:46Z,16,SYNTHETIC
CR001279,PH000214,9684391157,2026-01-27T10:41:19Z,57,SYNTHETIC
CR001280,PH000001,6752599105,2024-02-03T04:52:57Z,665,SYNTHETIC
CR001281,PH000176,7953589561,2024-02-16T15:28:52Z,319,SYNTHETIC
CR001282,PH000081,6659111855,2025-10-22T10:41:43Z,1062,SYNTHETIC
CR001283,PH000168,8938124668,2025-01-20T13:15:15Z,1244,SYNTHETIC
CR001284,PH000434,7809804539,2025-12-22T16:51:37Z,1219,SYNTHETIC
CR001285,PH000094,6643629683,2024-04-21T10:56:34Z,314,SYNTHETIC
CR001286,PH000374,7217772180,2025-05-09T06:51:07Z,1740,SYNTHETIC
CR001287,PH000049,9467913314,2026-02-04T09:51:56Z,356,SYNTHETIC
CR001288,PH000168,6225565384,2024-02-20T14:57:48Z,843,SYNTHETIC
CR001289,PH000139,6598549808,2024-02-22T03:53:54Z,1336,SYNTHETIC
CR001290,PH000084,7910532547,2025-07-22T19:37:57Z,917,SYNTHETIC
CR001291,PH000163,7623400975,2025-09-14T03:08:52Z,402,SYNTHETIC
CR001292,PH000254,8755061085,2025-02-28T14:19:10Z,1198,SYNTHETIC
CR001293,PH000098,7879654298,2024-05-17T23:35:47Z,104,SYNTHETIC
CR001294,PH000155,7623400975,2024-02-07T01:53:38Z,922,SYNTHETIC
CR001295,PH000194,6405712160,2025-05-26T04:59:16Z,1054,SYNTHETIC
CR001296,PH000304,7540931288,2024-03-19T18:19:49Z,1705,SYNTHETIC
CR001297,PH000119,7984464077,2024-07-24T08:45:10Z,1096,SYNTHETIC
CR001298,PH000149,9994038472,2024-03-31T21:25:01Z,1347,SYNTHETIC
CR001299,PH000179,7610228601,2026-02-13T03:47:10Z,1305,SYNTHETIC
CR001300,PH000027,8364578784,2025-05-30T01:30:27Z,514,SYNTHETIC
CR001301,PH000194,9014280388,2024-01-11T14:02:18Z,846,SYNTHETIC
CR001302,PH000141,9713598720,2024-08-11T11:54:42Z,1033,SYNTHETIC
CR001303,PH000194,8756732853,2025-03-13T04:40:59Z,784,SYNTHETIC
CR001304,PH000179,7217772180,2026-07-26T00:46:05Z,1396,SYNTHETIC
CR001305,PH000271,8848198686,2025-03-22T02:03:14Z,929,SYNTHETIC
CR001306,PH000317,8461281435,2024-09-12T05:13:42Z,514,SYNTHETIC
CR001307,PH000119,8548242505,2025-04-26T03:22:06Z,1121,SYNTHETIC
CR001308,PH000151,9094054783,2024-03-17T12:17:57Z,1509,SYNTHETIC
CR001309,PH000177,8190723856,2026-04-02T11:56:59Z,61,SYNTHETIC
CR001310,PH000152,6796307193,2025-11-10T17:30:49Z,335,SYNTHETIC
CR001311,PH000289,8767233357,2026-07-02T22:58:38Z,477,SYNTHETIC
CR001312,PH000125,8211298986,2026-06-24T00:48:45Z,1473,SYNTHETIC
CR001313,PH000077,8013720592,2025-03-28T18:40:41Z,800,SYNTHETIC
CR001314,PH000126,8264526628,2026-08-03T01:32:56Z,633,SYNTHETIC
CR001315,PH000162,7314076479,2025-03-18T12:00:52Z,1367,SYNTHETIC
CR001316,PH000213,7576027878,2025-12-06T02:59:54Z,307,SYNTHETIC
CR001317,PH000198,7804141328,2026-03-16T15:00:50Z,978,SYNTHETIC
CR001318,PH000073,8560170303,2024-01-07T05:54:54Z,1560,SYNTHETIC
CR001319,PH000028,8364578784,2024-06-11T14:13:32Z,1005,SYNTHETIC
CR001320,PH000049,7668675368,2024-07-20T15:33:29Z,1314,SYNTHETIC
CR001321,PH000217,9010429610,2026-08-17T11:32:50Z,935,SYNTHETIC
CR001322,PH000067,6338583094,2024-02-02T21:39:20Z,359,SYNTHETIC
CR001323,PH000150,8857245991,2024-09-13T18:07:37Z,1017,SYNTHETIC
CR001324,PH000284,9284116301,2025-03-05T05:21:50Z,379,SYNTHETIC
CR001325,PH000149,8522484809,2025-07-19T19:01:15Z,1286,SYNTHETIC
CR001326,PH000356,9576202334,2024-12-20T17:15:23Z,1768,SYNTHETIC
CR001327,PH000032,7815260768,2025-08-30T13:56:26Z,674,SYNTHETIC
CR001328,PH000163,7809804539,2024-07-30T22:13:31Z,522,SYNTHETIC
CR001329,PH000073,6643845515,2024-11-03T18:15:33Z,190,SYNTHETIC
CR001330,PH000071,7288169392,2024-09-25T09:28:00Z,116,SYNTHETIC
CR001331,PH000135,6955796177,2026-03-21T18:36:25Z,758,SYNTHETIC
CR001332,PH000364,8162074407,2026-06-26T20:48:40Z,406,SYNTHETIC
CR001333,PH000157,7557621965,2026-07-16T05:20:41Z,1184,SYNTHETIC
CR001334,PH000344,8792840014,2024-01-06T13:27:45Z,1236,SYNTHETIC
CR001335,PH000109,7336089091,2025-03-02T22:37:20Z,521,SYNTHETIC
CR001336,PH000197,9932878900,2025-10-27T08:06:51Z,258,SYNTHETIC
CR001337,PH000177,6265117603,2025-11-12T12:44:11Z,1492,SYNTHETIC
CR001338,PH000302,9399302206,2025-10-18T19:38:23Z,501,SYNTHETIC
CR001339,PH000060,7934074467,2026-03-25T08:55:47Z,1148,SYNTHETIC
CR001340,PH000153,7582430397,2026-07-19T06:34:48Z,1578,SYNTHETIC
CR001341,PH000257,7255481529,2025-01-21T05:16:13Z,774,SYNTHETIC
CR001342,PH000067,7231119018,2024-12-07T19:21:07Z,1352,SYNTHETIC
CR001343,PH000179,8809755527,2024-07-09T14:11:41Z,1600,SYNTHETIC
CR001344,PH000120,7029480386,2025-01-16T01:06:51Z,968,SYNTHETIC
CR001345,PH000232,6835630773,2025-12-12T06:00:37Z,1789,SYNTHETIC
CR001346,PH000060,9650868313,2026-04-05T20:34:00Z,1331,SYNTHETIC
CR001347,PH000332,9560012221,2025-01-09T18:18:37Z,626,SYNTHETIC
